8602.47	0.018605
8174.72	0.019206
6739.84	0.021509
5312.3	0.024498
3884.56	0.02889
2452.2	0.036413
1023.2	0.057677
969.419	0.059599
885.978	0.063071
820.315	0.066414
765.619	0.069727
701.121	0.074377
634.397	0.080529
572.877	0.087798
509.62	0.097547
456.989	0.10881
412.26	0.121374
362.001	0.140875
330.182	0.157924
293.136	0.184944
253.821	0.226264
221.544	0.277918
199.86	0.326441
178.504	0.39425
162.977	0.458963
150.145	0.529016
139.714	0.602536
121.218	0.777775
107.833	0.967751
97.4738	1.17226
89.2623	1.39899
81.3349	1.68289
75.1564	1.98853
70.2154	2.30575
66.2585	2.64452
62.3998	3.04211
59.1194	3.47523
55.6764	4.02161
52.1202	4.80421
49.1339	5.68802
46.3651	6.68111
44.1478	7.76231
42.2051	8.87628
40.6313	10.2107
39.3123	11.7809
37.8086	14.3844
36.6544	17.6508
35.6423	21.8099
35.0064	26.0023
34.3132	32.6117
33.8024	39.3077
33.4325	48.4254
33.1993	60.1339
33.0668	79.0235
33.0007	108.271
33.0007	153.286
33.0007	221.153
33.0007	317.486
32.9677	467.707
32.9348	545.559
32.9019	600.146
