8602.47	0.018698
8449	0.018903
7014.92	0.021107
5584.68	0.024112
4153.75	0.028293
2726.42	0.035414
1295.57	0.054124
1233.62	0.055928
1144.47	0.058776
1060.71	0.062015
975.253	0.066085
886.865	0.071197
807.294	0.076932
744.478	0.082636
685.864	0.089293
637.577	0.095819
586.206	0.104571
535.75	0.115607
496.54	0.126168
456.532	0.139483
416.82	0.157141
379.802	0.17827
345.035	0.203247
315.968	0.231493
290.8	0.26262
266.302	0.302403
247.306	0.340349
226.926	0.391908
207.601	0.45533
189.164	0.533766
165.771	0.682873
148.354	0.834611
134.639	1.00298
122.192	1.21494
110.784	1.48638
99.9415	1.85311
93.4645	2.14234
87.3199	2.50142
82.1523	2.88322
77.2133	3.34649
73.7418	3.7739
69.6559	4.39771
66.0601	5.08407
62.5247	5.95395
59.5347	6.99348
56.9149	8.1982
54.5738	9.61045
52.5914	11.2659
50.8841	13.3252
49.6277	15.5279
48.354	18.6049
47.5389	21.6587
46.9718	25.2891
46.3187	29.7044
45.812	34.7523
45.3108	40.9416
44.9048	48.5217
44.547	58.659
44.3691	72.553
44.1478	91.6296
44.1478	121.614
44.1478	157.141
44.1478	198.261
44.1478	274.08
44.1478	356.969
44.0596	437.592
44.0156	541.779
43.9716	600.146
