10000	0.028349
9512.29	0.029892
8869.2	0.03222
8344.35	0.034591
7874.15	0.036988
7445.31	0.039709
7089.29	0.042292
6750.29	0.045267
6433.93	0.048211
6059.24	0.052646
5763.73	0.056803
5482.63	0.061411
5194.42	0.066993
4975.79	0.072211
4728.39	0.078696
4502.28	0.085677
4257.09	0.095353
3848.12	0.114502
3506.38	0.137358
3236.8	0.161191
3002.92	0.187465
2769.27	0.220653
2576.89	0.256619
2381.15	0.302655
2226.84	0.349881
2041.3	0.425214
1897.59	0.506029
1748.2	0.615598
1633.27	0.728214
1538.16	0.857135
1435.6	1.02926
1321.26	1.31106
1231.93	1.62391
1147.5	2.05
1097	2.4057
1049.78	2.82877
1011.65	3.26037
970.045	3.89558
935.745	4.56694
905.369	5.41321
883.016	6.26415
860.353	7.45469
839.95	9.03264
822.495	10.7924
809.44	12.7795
797.389	15.1628
786.304	18.0445
779.259	21.3456
772.277	23.8514
760.779	27.3809
750.953	31.6534
739.773	36.5195
725.85	42.3872
711.477	49.0504
697.389	56.6475
681.532	65.8809
664.705	76.0088
647.645	87.4309
632.287	100.368
613.6	118.611
596.657	135.483
581.344	154.911
562.473	176.77
542.042	205.172
520.268	237.9
500.868	272.558
482.192	306.694
471.7	338.611
460.054	390.275
454.566	433.917
450.493	478.116
446.904	542.318
444.675	599.954
