10000	0.013566
4970.82	0.013716
4360.49	0.013785
3886.8	0.013896
3502.88	0.014035
3138	0.014233
2813.94	0.014506
2510.76	0.014814
2213.52	0.015204
2002.88	0.015605
1815.91	0.016048
1639.82	0.01657
1501.68	0.017109
1379.31	0.017665
1249.3	0.018515
1147.5	0.019406
1066.71	0.02034
987.664	0.02149
913.554	0.02291
845.851	0.024498
776.148	0.026591
711.477	0.029037
662.051	0.031362
598.45	0.035325
557.991	0.038574
514.576	0.042931
473.591	0.048115
471.7	0.048598
421.299	0.057145
377.037	0.067734
336.751	0.080769
305.926	0.094499
275.433	0.113136
249.721	0.134369
225.28	0.162648
203.638	0.197274
183.157	0.241675
161.797	0.307229
145.524	0.376754
130.235	0.470405
117.842	0.573406
104.725	0.731132
92.7906	0.939732
83.6253	1.17567
75.3652	1.47822
68.8786	1.82183
63.774	2.20525
59.522	2.62699
55.0557	3.26363
51.8495	3.86067
49.0258	4.56237
46.5881	5.37008
44.095	6.44847
42.1969	7.56736
40.7048	8.85378
39.3048	10.6636
38.2577	12.6271
37.3132	14.8923
36.6109	17.4239
35.9578	20.3045
35.3517	23.947
34.7906	28.4983
34.3069	34.3584
33.8977	40.4816
33.6276	47.8393
33.3596	57.6764
33.1601	70.0948
33.0277	85.1019
32.9617	102.909
32.9617	122.468
32.9287	149.134
32.8958	189.208
32.8301	230.869
32.8301	266.36
32.863	302.733
