9855.502	0.0133
9855.502	0.0133
8520.522	0.0133
6964.207	0.0133
5656.763	0.0133
4993.279	0.0133
4343.926	0.0134
3822.484	0.0135
3395.256	0.0137
2935.351	0.014
2558.937	0.0145
2251.764	0.015
1983.525	0.0158
1745.424	0.0167
1523.183	0.0179
1387.124	0.0189
1256.67	0.0202
1118.539	0.022
988.372	0.0243
888.9259	0.0269
797.825	0.0301
729.587	0.0334
656.8614	0.038
585.8774	0.044
536.8825	0.0502
481.3598	0.0592
435.6363	0.069
395.4876	0.0808
352.0163	0.0981
322.9139	0.1142
289.8204	0.1388
262.8368	0.1645
236.8833	0.1996
218.2049	0.235
200.1651	0.2805
186.1153	0.3258
172.1545	0.3876
159.0754	0.4621
146.6846	0.5463
134.978	0.6609
123.4333	0.8044
117.4247	0.9076
110.4384	1.082
105.0624	1.27
99.0172	1.5173
93.8062	1.8488
90.2663	2.0816
83.0623	2.293
76.6721	2.5683
70.1872	2.9189
63.1253	3.3835
57.0697	3.9466
51.488	4.6082
45.6858	5.6036
40.5796	6.7574
36.4967	8.1319
32.7563	9.786
29.7375	11.6667
26.6344	13.9815
24.3817	16.1062
22.0199	19.0426
19.9076	22.6788
18.2807	26.316
16.8743	30.7598
15.5761	35.9913
14.3033	42.864
13.3964	49.6868
12.4691	58.7454
11.7029	68.7366
10.9495	81.777
10.3517	96.485
9.7968	113.9568
9.3977	132.7846
8.9682	158.3048
8.585	190.5048
8.2267	229.4932
8.0658	255.1811
7.8916	283.7444
7.8671	296.724
