8602.47	0.018997
7683.25	0.020406
6252.82	0.023103
4821.19	0.027003
3390.58	0.033399
1960.06	0.047994
1921.24	0.048715
1844.06	0.050188
1762.91	0.051912
1668.57	0.054178
1560.43	0.057107
1453.48	0.060674
1349.8	0.064785
1267.38	0.068696
1169.93	0.074082
1085.39	0.079733
983.087	0.088323
892.202	0.098619
793.685	0.112884
731.197	0.125294
673.628	0.139899
615.647	0.157767
554.834	0.182753
506.571	0.209187
450.185	0.250391
406.122	0.295573
379.422	0.331342
340.238	0.398186
309.092	0.470971
288.195	0.533236
270.327	0.595396
254.838	0.658885
236.424	0.753441
222.21	0.848825
206.153	0.977412
194.341	1.09569
183.023	1.2344
173.749	1.3742
164.121	1.54356
155.493	1.73207
147.91	1.92823
139.714	2.19185
132.369	2.48903
126.671	2.77091
120.372	3.14661
114.731	3.55907
110.012	3.98186
105.171	4.52174
101.148	5.07398
97.3764	5.69367
94.027	6.40811
90.9746	7.18359
88.2857	8.08498
85.8479	9.17207
83.8959	10.3846
81.5792	12.0892
79.6445	14.0177
77.9114	16.0453
76.8282	18.1126
75.3822	21.3384
74.1114	24.8162
73.1542	29.0623
72.065	34.4088
71.1342	41.3914
70.356	50.3382
69.5167	61.3406
68.9627	73.9354
68.2765	90.9044
67.8002	113.671
67.3946	140.595
66.9914	180.228
66.724	228.523
66.4576	295.279
66.2585	365.582
66.1923	452.174
66.0601	540.166
66.0601	600.146
