9814.643	0.0133
9814.643	0.0102
891.9461	0.0102
891.9461	0.0102
891.9461	0.0102
804.7173	0.0125
723.0065	0.0155
647.5699	0.0193
593.4217	0.0231
540.42	0.028
492.1521	0.0337
449.1281	0.0405
409.8652	0.0484
367.101	0.0607
332.9259	0.0733
301.9324	0.0894
269.8679	0.1111
243.9826	0.1356
221.2692	0.1645
198.8016	0.2041
178.9871	0.2526
161.9872	0.3127
145.2368	0.3931
134.0645	0.4663
122.5992	0.5647
110.7245	0.7114
101.1501	0.876
95.9271	1.0082
90.1267	1.2108
86.2763	1.408
81.1438	1.7284
77.6772	2.012
74.591	2.3617
71.4786	2.81
69.5003	3.0827
63.1614	3.7062
57.7597	4.507
52.8201	5.5039
48.6051	6.6654
44.9128	8.1481
41.8476	9.725
38.3484	12.4452
35.8801	15.2135
32.9141	19.7547
30.3822	25.123
28.6044	30.7754
26.8469	37.9356
25.2235	48.1945
23.8466	60.4049
22.923	71.8702
22.0122	88.1318
21.3142	108.5235
20.8973	126.7259
20.4886	151.0936
20.2346	181.464
20.0462	209.7068
19.9838	247.4422
19.963	284.1738
19.963	298.4187
