10000	0.018153
10000	0.018153
8520.27	0.019946
7080.58	0.022631
5890.28	0.026846
5065.87	0.031161
4453.03	0.036096
3934.73	0.042421
3455.14	0.051588
3030.84	0.063389
2697.64	0.076057
2423.65	0.091539
2166.19	0.111436
1920.04	0.141099
1694.8	0.180517
1527.42	0.223886
1405.5	0.268349
1279.93	0.331101
1171.66	0.40432
1089.4	0.495267
998.289	0.611082
905.328	0.724148
828.743	0.849297
752.352	0.999172
671.035	1.21131
602.879	1.47612
539.398	1.80629
478.105	2.25654
435.391	2.6796
394.848	3.26202
361.822	3.93013
329.839	4.82914
303.196	5.65786
277.547	6.85915
261.031	7.99475
238.453	9.8745
217.828	12.4127
202.536	15.4587
189.89	19.3721
178.591	25.0161
169.719	32.0047
161.12	42.1064
155.362	52.5477
149.965	67.9273
145.208	82.6059
141.629	102.239
138.138	124.462
134.174	156.293
130.867	195.656
128.574	233.061
125.535	282.252
124.366	306.621
