10000	0.01485
10000	0.01485
8511.42	0.01572
6652.32	0.017417
5303.03	0.019967
4457.66	0.022843
4457.66	0.022843
3885.94	0.026242
3342.06	0.030809
2895.3	0.036471
2531.84	0.043041
2202.53	0.051856
1920.04	0.063982
1712.52	0.076768
1541.78	0.09135
1375.14	0.111436
1222.69	0.138351
1079.26	0.17627
975.71	0.212593
885.773	0.255606
815.069	0.305418
747.673	0.369882
683.003	0.458271
647.725	0.53359
616.189	0.627752
572.335	0.714469
519.039	0.841421
471.686	0.985816
414.624	1.22392
377.581	1.45338
333.287	1.83076
289.034	2.4111
254.862	3.06241
227.316	3.8496
201.276	4.84416
184.441	5.89094
164.677	7.53668
152.322	9.12743
140.894	11.2385
132.924	13.7807
125.144	16.8631
119.796	20.1285
112.902	25.1459
106.96	31.4139
100.699	42.4565
96.0963	54.9395
91.3226	72.0558
87.7844	90.7655
84.735	113.273
81.7916	143.722
78.8683	182.735
76.6051	225.934
74.5618	270.244
73.2553	306.621
