10000	0.013566
3671.44	0.013634
3172.71	0.013689
2833.7	0.013744
2528.4	0.01384
2299.25	0.013979
2086.7	0.014162
1884.35	0.014391
1667.93	0.014726
1458.76	0.015144
1297.69	0.015558
1125.9	0.016193
1017.74	0.016753
930.147	0.017385
852.645	0.01813
791.827	0.018927
741.254	0.019699
702.288	0.020421
662.051	0.021404
614.214	0.022796
554.099	0.024993
513.035	0.026886
467.941	0.029506
422.565	0.032871
388.131	0.036255
354.725	0.040512
327.78	0.044997
307.152	0.049136
288.687	0.054033
260.172	0.063345
231.909	0.075761
206.509	0.091431
184.998	0.110896
166.391	0.133565
149.507	0.1633
135.686	0.19629
122.896	0.239509
111.535	0.29137
101.427	0.351283
91.0443	0.436852
81.479	0.547079
74.169	0.663543
67.178	0.818599
60.7244	1.01393
56.4495	1.19822
52.3183	1.42452
48.7325	1.68008
45.3925	1.98345
42.3237	2.34865
39.8191	2.74242
37.09	3.29643
34.5479	4.0303
32.2767	4.89808
30.4579	5.86407
28.7416	7.11954
27.587	8.24696
26.7717	9.50525
25.9286	11.2216
25.339	12.9986
24.7629	15.2693
24.2725	17.9546
23.8157	21.2604
23.4612	25.1497
23.1813	29.6317
22.9506	35.334
22.7678	42.7277
22.6316	51.8756
22.4962	62.1685
22.384	72.9554
22.2946	90.4547
22.2056	109.054
22.1391	129.781
22.0728	155.221
22.0949	184.721
22.0287	222.483
22.0067	265.563
21.9627	301.524

