9814.643	0.0133
9814.643	0.0133
8397.733	0.0133
7001.067	0.0133
5622.317	0.0133
4937.286	0.0133
4308.765	0.0134
3717.506	0.0135
3333.135	0.0137
2902.783	0.0141
2549.104	0.0145
2219.981	0.0151
1971.913	0.0158
1708.411	0.0169
1483.2	0.0181
1335.385	0.0194
1194.827	0.0209
1053.619	0.0232
961.5216	0.025
876.5627	0.0274
782.6698	0.0308
696.6586	0.0353
626.5785	0.0404
562.9627	0.0471
516.4307	0.0532
473.2527	0.0609
435.4916	0.0695
398.252	0.0801
369.5354	0.0913
338.6391	0.1049
304.2574	0.1263
271.3847	0.1548
243.8313	0.1882
225.545	0.2184
208.6301	0.258
191.9834	0.3057
175.3842	0.3713
162.5688	0.4403
146.9771	0.5461
133.4345	0.6766
122.7877	0.8134
116.0856	0.936
109.1804	1.1193
101.2025	1.4189
96.0772	1.7004
91.1168	2.0612
86.5922	2.5273
82.2923	3.0731
79.1053	3.2881
71.37	4.0358
66.2237	4.7616
62.0261	5.5137
57.077	6.6835
53.2373	7.9514
49.7593	9.4992
46.5085	11.4908
43.2897	13.9869
40.2936	17.565
38.0547	21.0716
35.8283	25.3309
33.1069	32.581
29.4074	50.6396
27.4577	67.1979
26.3943	81.4559
25.4778	99.1507
24.9018	118.9448
24.2883	143.4345
23.7886	181.0661
23.5916	215.4136
23.4206	260.0357
23.3962	287.9392
23.3962	298.9251
