10000	0.021713
10000	0.021713
8511.42	0.024764
7259.51	0.029467
6249.95	0.034847
5482.46	0.04138
4879.73	0.048432
4420.73	0.0561
3906.19	0.067103
3527.74	0.079354
3176.04	0.095113
2791.82	0.116749
2508.26	0.142567
2227.87	0.178658
2043.65	0.21592
1853.35	0.263395
1693.04	0.323311
1551.43	0.40265
1460.63	0.473215
1365.17	0.552704
1218.88	0.676327
1082.63	0.82418
992.08	0.970628
892.244	1.16098
810.842	1.38007
744.569	1.61523
672.432	1.92602
597.885	2.40362
546.171	2.87204
498.93	3.43885
457.674	4.15177
418.088	5.05417
383.916	6.00795
359.198	7.11221
332.595	8.65807
308.924	10.6385
290.541	12.9241
275.534	15.5873
263.212	18.9752
252.488	22.838
239.696	27.8307
230.41	33.7048
221.253	41.8024
211.577	52.9846
203.592	67.2278
196.929	81.165
191.875	97.4856
185.789	119.413
180.082	148.563
176.376	174.418
172.387	205.41
168.138	243.669
163.313	306.304
