9896.573	0.0133
9896.573	0.0133
8708.595	0.0133
7297.767	0.0133
6083.791	0.0133
5199.901	0.0133
4504.904	0.0134
3993.093	0.0134
3477.423	0.0134
2993.911	0.0134
2604.566	0.0134
2344.942	0.0136
2050.625	0.0138
1739.988	0.0142
1490.288	0.0146
1284.408	0.0151
1152.777	0.0155
1000.78	0.0162
884.317	0.0168
783.848	0.0177
696.9639	0.0187
608.221	0.0203
544.7541	0.0221
481.8605	0.0246
428.0044	0.0278
380.959	0.0317
332.4523	0.0374
291.9373	0.0442
263.6579	0.0508
239.8571	0.0583
218.2049	0.0668
196.25	0.0793
177.0554	0.094
164.1151	0.1083
149.7666	0.129
135.9639	0.1562
122.0298	0.1925
110.3236	0.2357
99.5332	0.2899
91.3995	0.3449
84.7194	0.4073
78.1204	0.484
71.9606	0.5788
66.9096	0.6779
62.1485	0.8032
57.0697	0.9847
53.4515	1.1533
48.8798	1.4303
44.5136	1.798
42.171	2.0733
40.7911	2.2321
36.4967	2.5393
32.3839	2.925
29.5218	3.2659
26.6344	3.6807
24.2805	4.1353
21.7243	4.7487
19.6607	5.4473
17.5909	6.3206
15.9034	7.3035
14.4678	8.3432
13.4383	9.296
12.1871	10.7864
11.0755	12.4896
10.0652	14.4619
8.7381	18.2739
8.0073	21.1156
7.1494	25.8889
6.4435	31.0881
6.0037	35.44
5.4447	42.9128
5.0678	49.7925
4.6877	59.1736
4.3813	68.8032
4.095	80.9201
3.8474	96.0658
3.6639	110.8889
3.4531	133.4354
3.2884	158.0811
3.0992	199.7504
2.9668	240.6148
2.8877	272.5919
2.846	297.4723
