10000	0.018153
10000	0.01
5756.05	0.01
5756.05	0.01
5756.05	0.01
5263.51	0.011973
4699.32	0.015097
4126.36	0.019535
3537.61	0.026841
3067.76	0.035901
2638.27	0.04882
2247.76	0.06632
1969.6	0.086083
1645.23	0.122008
1361.48	0.178196
1139.63	0.257048
1000.68	0.339918
899.95	0.44075
844.622	0.525538
791.87	0.619543
674.662	0.822675
566.491	1.11065
481.138	1.46719
422.916	1.85959
364.464	2.4591
322.031	3.10391
276.37	4.17743
241.415	5.50137
211.541	7.48111
192.035	9.65023
176.519	12.3712
161.414	16.771
148.526	22.6885
138.96	29.8791
131.643	39.4301
124.453	54.6279
121.006	67.3998
115.233	93.6683
110.882	121.705
106.363	166.879
103.095	219.767
100.345	287.03
99.8245	301.338
