9896.573	0.0133
9896.573	0.0101
889.1688	0.0101
889.1688	0.0101
889.1688	0.0101
808.0704	0.0123
731.3215	0.0151
657.7467	0.0187
589.7319	0.0233
537.6183	0.028
482.5268	0.0349
436.6974	0.0425
392.7633	0.0526
360.6705	0.0624
330.8559	0.0738
304.7705	0.0872
282.2048	0.1018
252.7603	0.1261
232.1071	0.1491
203.8239	0.194
182.9374	0.2406
169.2164	0.283
153.9426	0.3456
137.5943	0.4396
127.0099	0.5214
117.9732	0.6133
110.2651	0.7176
102.5263	0.8485
95.7279	1.0138
90.033	1.2151
84.4133	1.4994
80.6392	1.7619
77.3549	2.0446
72.9044	2.19
67.2963	2.4762
61.6691	2.8646
55.87	3.4083
51.2515	3.9842
46.6739	4.8051
42.5052	5.8436
38.7089	7.2183
35.9921	8.5796
33.3619	10.2401
30.1305	12.9826
28.0159	15.4149
25.3023	19.5026
23.1866	24.0405
21.1816	30.1006
19.7977	36.6822
18.6006	44.4708
17.5304	55.1618
16.7641	67.9262
16.0813	83.297
15.4584	105.605
14.9838	132.3635
14.6754	162.823
14.4634	200.2919
14.3287	244.086
14.2693	283.8459
14.2496	298.0757
