10000	0.016291
10000	0.01
4502.28	0.01
4502.28	0.01
4502.28	0.01
3708.34	0.014948
833.258	0.302655
776.148	0.356236
741.995	0.400452
707.928	0.451057
680.851	0.506535
658.749	0.562052
630.393	0.632446
593.682	0.708107
549.684	0.799986
505.902	0.914699
460.514	1.06912
407.623	1.315
365.528	1.59814
320.648	2.01746
293.637	2.39609
263.84	2.98274
246.249	3.45161
227.999	4.05456
216.663	4.49894
205.479	5.07255
191.204	5.95269
178.1	7.09822
169.075	8.01924
160.829	9.03264
154.06	10.0026
144.22	12.0232
134.336	14.8923
123.266	19.8826
116.669	24.4064
112.207	29.6614
105.25	39.9987
100.418	51.0522
97.6457	60.2106
94.0988	79.826
90.9533	100.77
88.8852	121.007
86.2583	151.54
83.6253	199.906
81.5606	248.601
80.0255	300.922
