9886.276	0.0133
9886.276	0.0133
8371.083	0.0132
6757.07	0.0132
5482.681	0.0133
4523.272	0.0134
3759.009	0.0135
3283.745	0.0138
2768.93	0.0142
2426.402	0.0147
2135.107	0.0153
1926.258	0.016
1741.455	0.0167
1505.541	0.0179
1352.636	0.0192
1200.191	0.0209
1063.821	0.0229
945.8909	0.0254
864.9801	0.0277
781.1822	0.0309
702.5743	0.0349
625.991	0.0405
567.1122	0.0466
518.6018	0.0528
466.4166	0.0623
422.1078	0.0729
378.0568	0.0877
348.6058	0.1
310.2836	0.1225
273.6018	0.1527
246.5824	0.1843
228.7963	0.213
208.5736	0.2585
191.7266	0.3088
175.8742	0.3701
161.6683	0.4463
149.54	0.525
138.1777	0.6291
124.532	0.7885
117.7325	0.9008
111.652	1.0475
105.0083	1.2619
98.8628	1.5377
94.3435	1.8012
90.8773	2.0706
86.7231	2.5153
82.5011	3.0271
79.0579	3.6165
75.209	4.4207
71.9205	5.3645
69.2061	6.5167
66.5942	7.8424
64.9529	9.0157
62.3717	9.973
59.0889	11.609
55.3999	14.1463
52.2119	16.9712
48.9522	21.4251
45.9915	27.2457
43.2549	35.5974
41.8394	41.6096
40.2185	51.1278
38.7006	65.7659
37.6683	80.2235
36.8165	95.3468
36.1714	115.7037
35.7229	136.6598
35.3901	162.7605
35.1335	202.926
35.0605	239.6797
35.097	276.3966
35.2066	299.4497
