9886.315	0.0133
9886.315	0.0101
594.567	0.0101
594.567	0.0101
594.567	0.0101
558.0069	0.0116
525.3319	0.0131
489.961	0.015
453.6559	0.0176
413.1068	0.0211
369.9721	0.0265
327.912	0.0333
299.2243	0.0401
273.0463	0.0481
248.1238	0.0582
222.2159	0.0717
191.6973	0.0953
166.9258	0.1257
146.7227	0.1617
131.2659	0.2031
117.0716	0.2547
106.2751	0.3149
94.9806	0.3981
83.0519	0.543
75.0016	0.6807
69.879	0.8092
63.8984	0.9956
58.7343	1.2288
54.1564	1.5118
50.405	1.7972
49.2644	1.8893
45.236	2.1253
41.0643	2.4259
37.1225	2.8097
33.385	3.2712
29.713	3.9212
26.8329	4.6178
24.6387	5.3316
22.4131	6.1944
20.7308	7.0779
18.6824	8.4667
17.0835	9.8676
15.1256	12.191
13.6169	14.8745
12.1445	18.3005
10.5751	24.0928
9.67	29.0309
8.7236	36.8129
7.9356	46.1011
7.2943	58.0342
6.7749	72.1487
6.3517	88.9517
6.011	109.0983
5.659	138.4872
5.361	176.3431
5.1532	218.0927
5.0209	252.8582
4.9637	280.6168
4.9326	299.6489
