10000	0.013445
1556.72	0.013472
1164.84	0.013539
1013.68	0.013593
876.856	0.013662
805.403	0.01373
751.704	0.013785
691.832	0.013882
639.28	0.013979
585.428	0.014134
537.185	0.014319
488.502	0.014535
436.306	0.014829
394.786	0.015144
349.444	0.015574
315.558	0.016
286.96	0.016553
261.476	0.017194
234.708	0.018058
210.681	0.019155
187.981	0.020401
168.737	0.021815
152.832	0.023233
136.776	0.025118
117.842	0.028095
102.14	0.031582
90.6808	0.035114
80.5071	0.039275
71.1895	0.044371
65.5194	0.048259
58.1105	0.055069
50.5188	0.064431
44.1391	0.075308
39.0306	0.086972
34.5479	0.100644
30.9492	0.115537
27.6699	0.133298
24.7381	0.154407
22.2278	0.178322
19.8926	0.207596
17.2075	0.254574
14.8106	0.314377
12.684	0.394884
11.016	0.486187
9.99764	0.564305
8.90265	0.676948
7.85656	0.83014
7.08053	0.988902
6.46465	1.16048
5.84946	1.39213
5.20359	1.74689
4.77479	2.07475
4.3464	2.54681
4.0688	3.01874
3.84721	3.5143
3.65592	4.1864
3.46028	5.21137
3.34461	6.26415
3.24901	7.50706
3.17513	8.88038
3.09984	10.8573
3.04758	12.9856
2.99621	16.2297
2.96047	19.5084
2.92809	23.3324
2.89316	28.6412
2.87011	34.2212
2.85009	41.4234
2.82455	50.7468
2.80765	59.7308
2.77972	73.4679
2.74656	91.2725
2.71651	112.826
2.68948	141.012
2.6574	172.923
2.63096	216.123
2.61522	247.857
2.59438	301.826
